Nombre comercial,id,id2,LINK Público PBI,Comentario
Instrumentos de Planificación Territorial (IPT) - Chile,1,0,https://app.powerbi.com/view?r=eyJrIjoiN2RiNDAxYWQtZjIyZi00ZmQ5LWE0M2UtOTBkMGQ3NWEyNGM5IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9&pageName=ReportSectiond3ed353228b160739c25,DATA: DATATERRITORIO|| Instrumentos de Planificación Territorial (IPT) - Chile || País: Chile || Variante: NO || Tipo Variante: Nacional || Variante Shopify: Nacional
Ranking Comunal de Establecimientos Educacionales - Chile,4,8204,https://app.powerbi.com/view?r=eyJrIjoiNTlhZDhiOWEtOGI3OC00ODg0LTgyMTItMGUwNmM2YTU2OGU2IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Contulmo, Biobío"
Ranking Comunal de Establecimientos Educacionales - Chile,4,8205,https://app.powerbi.com/view?r=eyJrIjoiOGI5ODk0NDktNmZhNi00MDg5LTgwNzUtYzYxNWM1ZTAyODhhIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Curanilahue, Biobío"
Ranking Comunal de Establecimientos Educacionales - Chile,4,8206,https://app.powerbi.com/view?r=eyJrIjoiN2Y4MWE2YzUtMmIxNy00YmQyLTkxOGMtYTgyMGQ5NTI0OTRhIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Los Alamos, Biobío"
Ranking Comunal de Establecimientos Educacionales - Chile,4,8207,https://app.powerbi.com/view?r=eyJrIjoiZmViMjViMGItNjhlNy00MjVlLTlkNTYtOGI1MGM4Y2FlMzJhIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Tirúa, Biobío"
Ranking Comunal de Establecimientos Educacionales - Chile,4,8301,https://app.powerbi.com/view?r=eyJrIjoiOTA5MjhmYWItNzNhNS00MGNlLTliOWQtNzRhODFiOTUwNmU4IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Los Angeles, Biobío"
Ranking Comunal de Establecimientos Educacionales - Chile,4,8302,https://app.powerbi.com/view?r=eyJrIjoiMDMwNTI5NjQtYzA0Yy00YjQyLWIxOWMtZmZkZGMzNTQyMDYzIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Antuco, Biobío"
Ranking Comunal de Establecimientos Educacionales - Chile,4,8303,https://app.powerbi.com/view?r=eyJrIjoiYzE1ZmNmNzctODVhNS00NmFjLWJmMjQtNGQ3MDg1YTliOWIwIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Cabrero, Biobío"
Ranking Comunal de Establecimientos Educacionales - Chile,4,8304,https://app.powerbi.com/view?r=eyJrIjoiMzcwMDM5ZGYtNGVmOC00NzA3LWE2ZmQtZTJkYjkxYmE0Yzg0IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Laja, Biobío"
Ranking Comunal de Establecimientos Educacionales - Chile,4,8305,https://app.powerbi.com/view?r=eyJrIjoiOTA5NGMxYzUtMTRkNC00NDhjLWI3M2MtYzAzZWRiZWY2MzgyIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Mulchén, Biobío"
Ranking Comunal de Establecimientos Educacionales - Chile,4,8306,https://app.powerbi.com/view?r=eyJrIjoiN2NlNDIxZWMtNDgwOS00OWM4LThjOWEtZmFkNWNhY2VlODQ4IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Nacimiento, Biobío"
Ranking Comunal de Establecimientos Educacionales - Chile,4,8307,https://app.powerbi.com/view?r=eyJrIjoiOTExODA2OTgtODI3MC00MDhlLWJlOGEtMjcxM2E0ODhjYzI1IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Negrete, Biobío"
Ranking Comunal de Establecimientos Educacionales - Chile,4,8308,https://app.powerbi.com/view?r=eyJrIjoiODM0ZjZlNTctNDgzNi00YTk4LWI4NjEtZTdmOWZmN2YwYzRhIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Quilaco, Biobío"
Ranking Comunal de Establecimientos Educacionales - Chile,4,8309,https://app.powerbi.com/view?r=eyJrIjoiNzNjNDNhZWUtYWY1ZC00NDllLWFmNzgtN2VkZDYwNDA1ZTA5IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Quilleco, Biobío"
Ranking Comunal de Establecimientos Educacionales - Chile,4,8310,https://app.powerbi.com/view?r=eyJrIjoiZTk5YmVmYzMtZWRmYy00YzkwLTg5ZGItNGI0OWFhYzZjOWJhIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: San Rosendo, Biobío"
Ranking Comunal de Establecimientos Educacionales - Chile,4,8311,https://app.powerbi.com/view?r=eyJrIjoiNmJiYTQyOTItNGI4Yy00ZDRkLTgyZWQtM2I2NjgxM2E4MjVjIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Santa Bárbara, Biobío"
Ranking Comunal de Establecimientos Educacionales - Chile,4,8312,https://app.powerbi.com/view?r=eyJrIjoiOWVkN2YxNTYtYjlmMy00MWI0LWJhYjItMGQwNWFjMTgyZmM4IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Tucapel, Biobío"
Ranking Comunal de Establecimientos Educacionales - Chile,4,8313,https://app.powerbi.com/view?r=eyJrIjoiMmRkNjFkYzAtMGFhYS00Y2MwLTg2M2MtZDFjMDI5ZDg0YTEyIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Yumbel, Biobío"
Ranking Comunal de Establecimientos Educacionales - Chile,4,8314,https://app.powerbi.com/view?r=eyJrIjoiMDY3NjFlNjgtZGUzMS00YzIxLTg3NjgtYWYwMGVjYTQwZDhiIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Alto Biobío, Biobío"
Ranking Comunal de Establecimientos Educacionales - Chile,4,9101,https://app.powerbi.com/view?r=eyJrIjoiMzI1MjQ0NTEtNzk1OC00OTkxLTg4ZDMtN2FiZDc3OGZkZGQ1IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Temuco, La Araucanía"
Ranking Comunal de Establecimientos Educacionales - Chile,4,9102,https://app.powerbi.com/view?r=eyJrIjoiMTJkOTFmMmUtOTdhNS00NDczLWIzM2YtZjI4MjM2NmYzMjlkIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Carahue, La Araucanía"
Ranking Comunal de Establecimientos Educacionales - Chile,4,9103,https://app.powerbi.com/view?r=eyJrIjoiOTc3ZGU5ODItNWVlMC00OGFmLTg1MmItNGJiNzBmYjlhMDk1IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Cunco, La Araucanía"
Ranking Comunal de Establecimientos Educacionales - Chile,4,9104,https://app.powerbi.com/view?r=eyJrIjoiMzMxNGU3YTktMDVjOS00MjVhLWI5MDItODM3NjQ5YjdkMjE2IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Curarrehue, La Araucanía"
Ranking Comunal de Establecimientos Educacionales - Chile,4,9105,https://app.powerbi.com/view?r=eyJrIjoiYzZmMGIzMmItYjU1YS00YTVmLWJmNDYtOWJmNTBlYTdhM2FiIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Freire, La Araucanía"
Ranking Comunal de Establecimientos Educacionales - Chile,4,9106,https://app.powerbi.com/view?r=eyJrIjoiNWJjNmI0MTctMzNlYS00YTZiLTg5NDYtZmVlOTBhNDBmZjcxIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Galvarino, La Araucanía"
Ranking Comunal de Establecimientos Educacionales - Chile,4,9107,https://app.powerbi.com/view?r=eyJrIjoiNGIzYjA0NTktOTVjYy00NWM4LThhZGQtYjI4MmM4N2VlMzVkIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Gorbea, La Araucanía"
Ranking Comunal de Establecimientos Educacionales - Chile,4,9108,https://app.powerbi.com/view?r=eyJrIjoiMWU3MTViOTctZjY2Zi00NWU0LWI3NDktZDlkOWI1ZmM1ODI4IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Lautaro, La Araucanía"
Ranking Comunal de Establecimientos Educacionales - Chile,4,9109,https://app.powerbi.com/view?r=eyJrIjoiYmU4MmFkZmItOTY0NC00MmI4LTkyOTQtOWM2NmQ5NGU3N2ZhIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Loncoche, La Araucanía"
Ranking Comunal de Establecimientos Educacionales - Chile,4,9110,https://app.powerbi.com/view?r=eyJrIjoiMjc1NDJiZjEtYWJiNy00ZGNjLWJhNTAtZWY5YjdhMGFiYThhIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Melipeuco, La Araucanía"
Ranking Comunal de Establecimientos Educacionales - Chile,4,9111,https://app.powerbi.com/view?r=eyJrIjoiZGFlMTA4MjYtYWU5NC00OGJiLWE5YWItNzg1ZTRmYTlkNDJkIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Nueva Imperial, La Araucanía"
Ranking Comunal de Establecimientos Educacionales - Chile,4,9112,https://app.powerbi.com/view?r=eyJrIjoiNjlmNGExY2YtMjc2ZS00ZDE2LTkwMTAtMmQ2ZDAwNmI1NTJmIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Padre Las Casas, La Araucanía"
Ranking Comunal de Establecimientos Educacionales - Chile,4,9113,https://app.powerbi.com/view?r=eyJrIjoiNjUzZDMyZjctMTJiNy00MDgxLWFlMTItYWI0Y2E5YTAyNDBjIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Perquenco, La Araucanía"
Ranking Comunal de Establecimientos Educacionales - Chile,4,9114,https://app.powerbi.com/view?r=eyJrIjoiY2E0YzNmMWYtMTg1Yi00ZTZjLThlNzAtMmQ5YTY2NGRmMmJmIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Pitrufquén, La Araucanía"
Ranking Comunal de Establecimientos Educacionales - Chile,4,9115,https://app.powerbi.com/view?r=eyJrIjoiMjliZjhkM2EtNTgzMy00MDM3LWE1NjUtYTc1NjAxYWMwODBkIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Pucón, La Araucanía"
Ranking Comunal de Establecimientos Educacionales - Chile,4,9116,https://app.powerbi.com/view?r=eyJrIjoiMDhlYTAzYWYtNWVmZC00NDM2LWE0NDYtYmExZWE0ZTgzOWU2IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Saavedra, La Araucanía"
Ranking Comunal de Establecimientos Educacionales - Chile,4,9117,https://app.powerbi.com/view?r=eyJrIjoiM2JlMjZkNjMtNzI2My00MDQzLThhM2QtZWYxMjJjZjY2MjIwIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Teodoro Schmidt, La Araucanía"
Ranking Comunal de Establecimientos Educacionales - Chile,4,9118,https://app.powerbi.com/view?r=eyJrIjoiOTE2MTZkMzEtYmEwNS00YjUyLWIyZDktNzJkZDE2ODZlZTFjIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Toltén, La Araucanía"
Ranking Comunal de Establecimientos Educacionales - Chile,4,9119,https://app.powerbi.com/view?r=eyJrIjoiNjdhMDUzZDAtY2NmNC00Yjk5LTgzNzMtY2VhMTIwMzM0OThmIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Vilcún, La Araucanía"
Ranking Comunal de Establecimientos Educacionales - Chile,4,9120,https://app.powerbi.com/view?r=eyJrIjoiODU0OTM5ZTEtMjZiYS00NmVmLWI2NDUtNDM4OTA0NmFhMzM5IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Villarrica, La Araucanía"
Ranking Comunal de Establecimientos Educacionales - Chile,4,9121,https://app.powerbi.com/view?r=eyJrIjoiZTM0YzkyY2QtODE3Yi00YzMzLWI5YmQtZTM4YTg0MDVhODUyIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Cholchol, La Araucanía"
Ranking Comunal de Establecimientos Educacionales - Chile,4,9201,https://app.powerbi.com/view?r=eyJrIjoiMDNmYjZlMzgtM2VlNi00YjZjLWE5OWItNmE2MTRlNWI5OTkxIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Angol, La Araucanía"
Ranking Comunal de Establecimientos Educacionales - Chile,4,9202,https://app.powerbi.com/view?r=eyJrIjoiOGJiNGZkOTItMDY3NC00MTI1LWJkOWEtNTI0ODc5YTVkODRlIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Collipulli, La Araucanía"
Ranking Comunal de Establecimientos Educacionales - Chile,4,9203,https://app.powerbi.com/view?r=eyJrIjoiOWFkZjJhM2ItYmY4ZC00NTU5LWFlNWItZWQwYWM3ZTI0ZmNkIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Curacautín, La Araucanía"
Ranking Comunal de Establecimientos Educacionales - Chile,4,9204,https://app.powerbi.com/view?r=eyJrIjoiZmE1ZmE0MDYtN2JlOS00ZWI1LTgwZTQtNjM5NmYxYjA0NjVmIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Ercilla, La Araucanía"
Ranking Comunal de Establecimientos Educacionales - Chile,4,9205,https://app.powerbi.com/view?r=eyJrIjoiMTExNDBjM2ItZjYwNS00ZjM4LWE3N2QtMTEyODM1MTQyN2VmIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Lonquimay, La Araucanía"
Ranking Comunal de Establecimientos Educacionales - Chile,4,9206,https://app.powerbi.com/view?r=eyJrIjoiNTFiMzViNjktYmMyZC00NzU5LTkxZjYtNjE1MmFiMTMzZTZkIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Los Sauces, La Araucanía"
Ranking Comunal de Establecimientos Educacionales - Chile,4,9207,https://app.powerbi.com/view?r=eyJrIjoiMDc0M2I1OTgtNmE4NC00MjA2LTg3ZmUtNjkzYzEzMDIzYjVjIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Lumaco, La Araucanía"
Ranking Comunal de Establecimientos Educacionales - Chile,4,9208,https://app.powerbi.com/view?r=eyJrIjoiNDY2NjI5NjAtYzQwZi00ZWExLTg1NmYtOTgwOGI1MjNiN2FlIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Purén, La Araucanía"
Ranking Comunal de Establecimientos Educacionales - Chile,4,9209,https://app.powerbi.com/view?r=eyJrIjoiMTg3M2Y2MzctMjAzMS00NTQ4LWFhNDEtNmFkYjIxMGRjNWRiIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Renaico, La Araucanía"
Ranking Comunal de Establecimientos Educacionales - Chile,4,9210,https://app.powerbi.com/view?r=eyJrIjoiNjIyYTEyZWQtYzExYi00ZTkxLTk0YjctNjVlNTkwZjU0MGU4IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Traiguén, La Araucanía"
Ranking Comunal de Establecimientos Educacionales - Chile,4,9211,https://app.powerbi.com/view?r=eyJrIjoiZTEzOTBjYmMtZTI1Yi00NTcwLWFhZmEtZmM1NTRhM2RkZjE0IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Victoria, La Araucanía"
Ranking Comunal de Establecimientos Educacionales - Chile,4,10101,https://app.powerbi.com/view?r=eyJrIjoiODhhODhjZjYtNzdjMi00YzJjLWFjOTgtYjQ0ODJkMTdlY2ZjIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Puerto Montt, Los Lagos"
Ranking Comunal de Establecimientos Educacionales - Chile,4,10102,https://app.powerbi.com/view?r=eyJrIjoiNWNmNTgxMTctYjEyNy00MjkwLWI1NjktMzc1NzJhNzRhYTJiIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,"DATA: DATAEDUCACIÓN|| Ranking Comunal de Establecimientos Educacionales - Chile || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Calbuco, Los Lagos"
